,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.016716718673706,1.0083783864974976,1.0083383321762085,0.5399414300918579,0.5399414300918579
1,2.021622657775879,1.0107743740081787,1.0108484029769897,0.537353515625,0.537304699420929
2,2.0152504444122314,1.0076305866241455,1.0076196193695068,0.540966808795929,0.540966808795929
3,2.0230202674865723,1.0114983320236206,1.0115219354629517,0.536425769329071,0.536425769329071
4,2.0153841972351074,1.0076301097869873,1.007753849029541,0.5420898199081421,0.542041003704071
5,2.022783041000366,1.0114260911941528,1.0113568305969238,0.53662109375,0.53662109375
6,2.0113601684570312,1.0056086778640747,1.005751371383667,0.543896496295929,0.543896496295929
7,2.0273070335388184,1.013540506362915,1.0137665271759033,0.534912109375,0.534912109375
8,2.0121021270751953,1.0060412883758545,1.0060606002807617,0.5433105230331421,0.5433593988418579
9,2.001613140106201,1.0007755756378174,1.0008374452590942,0.549609363079071,0.549609363079071
